Timestamp,Voltage (V),Current (A),Power (W),Frequency,Import Energy (kWh),Export Energy (kWh),Total Energy (kWh)
2024-12-17 16:29:15,228.621475,0.760584,179.591812,50.000000,5.789000,0.008000,5.797000
2024-12-17 16:29:23,228.771500,0.477516,163.776413,50.000000,5.789000,0.008000,5.797000
2024-12-17 16:29:30,228.638443,0.348829,231.677338,50.000000,5.789000,0.008000,5.797000
2024-12-17 16:29:38,228.573761,0.785615,268.320801,49.951218,5.789000,0.008000,5.798000
2024-12-17 16:29:45,228.743912,0.907469,139.651367,49.951218,5.790000,0.008000,5.798000
2024-12-17 16:29:53,229.000458,0.776623,134.746536,49.951218,5.790000,0.008000,5.798000
2024-12-17 16:30:00,229.155182,0.493475,214.260742,50.000000,5.790000,0.008000,5.798000
2024-12-17 16:30:08,229.321884,0.935168,186.719238,49.951218,5.791000,0.008000,5.799000
2024-12-17 16:30:15,228.675430,0.666495,179.672287,50.000000,5.791000,0.008000,5.799000
2024-12-17 16:30:23,229.151566,0.664214,53.429539,50.000000,5.791000,0.008000,5.799000
2024-12-17 16:30:30,228.859238,0.729473,46.440666,50.000000,5.792000,0.008000,5.800000
2024-12-17 16:30:38,228.836929,0.516637,89.042595,50.000000,5.792000,0.008000,5.800000
2024-12-17 16:30:45,228.440552,1.603998,158.036148,50.000000,5.792000,0.008000,5.800000
2024-12-17 16:30:52,229.539505,0.801699,156.890411,49.951218,5.792000,0.008000,5.801000
2024-12-17 16:31:00,229.411179,0.660292,95.472290,50.000000,5.793000,0.008000,5.801000
2024-12-17 16:31:07,228.765823,0.423256,103.507339,49.951218,5.793000,0.008000,5.801000
2024-12-17 16:31:15,229.347260,0.364786,223.883713,49.951218,5.793000,0.008000,5.801000
2024-12-17 16:31:22,229.258072,1.439942,291.130035,50.000000,5.794000,0.008000,5.802000
2024-12-17 16:31:30,229.248505,0.652177,172.013062,50.000000,5.794000,0.008000,5.802000
2024-12-17 16:31:37,228.857025,0.737728,43.692074,50.000000,5.794000,0.008000,5.802000
2024-12-17 16:31:45,229.047867,1.009256,127.210106,50.000000,5.795000,0.008000,5.803000
2024-12-17 16:31:52,229.404068,0.524646,203.226547,50.000000,5.795000,0.008000,5.803000
2024-12-17 16:32:00,228.820511,0.973373,44.705891,50.048878,5.795000,0.008000,5.803000
2024-12-17 16:32:07,229.958618,0.802745,149.937210,50.000000,5.796000,0.008000,5.804000
2024-12-17 16:32:15,229.595551,0.675519,136.531921,50.048878,5.796000,0.008000,5.804000
2024-12-17 16:32:22,229.854691,1.428884,264.623108,50.000000,5.796000,0.008000,5.804000
2024-12-17 16:32:30,229.224518,0.393850,237.295639,50.048878,5.796000,0.008000,5.804000
2024-12-17 16:32:37,229.990524,0.354591,104.155289,50.000000,5.797000,0.008000,5.805000
2024-12-17 16:32:44,229.419678,0.837004,145.101257,50.000000,5.797000,0.008000,5.805000
2024-12-17 16:32:52,229.825241,0.421560,54.981792,50.000000,5.797000,0.008000,5.805000
2024-12-17 16:32:59,230.016968,0.347241,44.683491,50.000000,5.798000,0.008000,5.806000
2024-12-17 16:33:07,229.100632,1.039749,289.595215,50.000000,5.798000,0.008000,5.806000
2024-12-17 16:33:14,229.925522,1.128525,254.872360,50.000000,5.798000,0.008000,5.806000
2024-12-17 16:33:22,229.669250,0.877010,158.869934,50.000000,5.799000,0.008000,5.807000
2024-12-17 16:33:29,230.043762,0.723404,46.288841,50.000000,5.799000,0.008000,5.807000
2024-12-17 16:33:37,230.367752,0.604443,90.070518,50.000000,5.799000,0.008000,5.807000
2024-12-17 16:33:44,229.623505,0.971346,199.041855,50.048878,5.799000,0.008000,5.808000
2024-12-17 16:33:52,229.901199,1.060330,102.434616,50.000000,5.800000,0.008000,5.808000
2024-12-17 16:33:59,230.666428,0.866767,246.290588,50.000000,5.800000,0.008000,5.808000
2024-12-17 16:34:07,230.655685,0.611312,170.105728,50.000000,5.800000,0.008000,5.808000
2024-12-17 16:34:14,229.966385,1.054153,176.509705,50.000000,5.801000,0.008000,5.809000
2024-12-17 16:34:22,230.156479,0.789898,182.418381,50.048878,5.801000,0.008000,5.809000
2024-12-17 16:34:29,230.072510,0.760110,137.461945,50.000000,5.801000,0.008000,5.809000
2024-12-17 16:34:37,230.362808,0.730739,85.955505,50.000000,5.802000,0.008000,5.810000
2024-12-17 16:34:44,230.171692,1.006949,146.988678,49.951218,5.802000,0.008000,5.810000
2024-12-17 16:34:52,229.856720,0.961991,237.792603,50.000000,5.802000,0.008000,5.810000
2024-12-17 16:34:59,230.407791,0.504785,133.538589,50.000000,5.803000,0.008000,5.811000
2024-12-17 16:35:06,230.214005,0.493978,52.648849,50.000000,5.803000,0.008000,5.811000
2024-12-17 16:35:14,230.189178,1.106938,226.539383,50.000000,5.803000,0.008000,5.811000
2024-12-17 16:35:21,230.185760,0.734280,172.591324,50.000000,5.803000,0.008000,5.812000
2024-12-17 16:35:29,229.829102,0.795690,72.680466,50.000000,5.804000,0.008000,5.812000
2024-12-17 16:35:36,229.475052,0.713537,127.939354,50.000000,5.804000,0.008000,5.812000
2024-12-17 16:35:44,230.511459,1.001381,139.428192,50.000000,5.804000,0.008000,5.813000
2024-12-17 16:35:51,230.439667,0.842857,130.295532,50.000000,5.805000,0.008000,5.813000
2024-12-17 16:35:59,230.123474,0.881755,179.590149,50.000000,5.805000,0.008000,5.813000
2024-12-17 16:36:06,230.199677,0.764244,130.806580,50.000000,5.805000,0.008000,5.813000
2024-12-17 16:36:14,229.910522,0.967453,89.411781,50.000000,5.806000,0.008000,5.814000
2024-12-17 16:36:21,230.160431,1.423239,136.155258,50.000000,5.806000,0.008000,5.814000
2024-12-17 16:36:29,230.227844,1.919776,200.034927,50.000000,5.806000,0.008000,5.814000
